time;type;cp;cp_target_power;cp_charging_rate;vehicle;vehicle_soc;vehicle_charge;vehicle_capacity;cp_charge_increment
28200;D;0;22,0;22,0;11,0;0,8499252136752136;44,19611111111111;52,0;0,39111111111111113
28200;D;1;22,0;22,0;12,0;0,6952148148148147;52,1411111111111;75,0;0,39111111111111113
28200;D;2;22,0;22,0;8,0;0,8011796246648794;29,883999999999997;37,3;0,39111111111111113
28200;D;3;0,0;0,0;;;;;0,0
28200;D;4;22,0;22,0;9,0;0,598482905982906;31,12111111111111;52,0;0,39111111111111113
28200;D;5;22,0;22,0;10,0;0,7639957264957266;39,72777777777778;52,0;0,39111111111111113
28201;A;0;20,0;20,0;11,0;0,850042735042735;44,20222222222222;52,0;0,006111111111111111
28201;A;1;20,0;20,0;12,0;0,6952962962962962;52,14722222222221;75,0;0,006111111111111111
28201;A;2;20,0;20,0;8,0;0,8013434614238903;29,890111111111107;37,3;0,006111111111111111
28201;A;4;20,0;20,0;9,0;0,5986004273504273;31,12722222222222;52,0;0,006111111111111111
28201;A;5;20,0;20,0;10,0;0,764113247863248;39,73388888888889;52,0;0,006111111111111111
28201;A;7;20,0;20,0;13,0;0,9;29,069999999999997;32,3;
28500;U;0;20,0;20,0;11,0;0,8819871794871794;45,86333333333333;52,0;1,6611111111111112
28500;U;1;20,0;20,0;12,0;0,7174444444444443;53,80833333333332;75,0;1,6611111111111112
28500;U;2;20,0;20,0;8,0;0,8458772713732499;31,55122222222222;37,3;1,6611111111111112
28500;U;4;20,0;20,0;9,0;0,6305448717948716;32,78833333333333;52,0;1,6611111111111112
28500;U;5;20,0;20,0;10,0;0,7960576923076924;41,395;52,0;1,6611111111111112
28500;U;7;20,0;20,0;13,0;0,9514275885792913;30,731111111111108;32,3;1,6611111111111112
28776;A;0;20,0;20,0;11,0;0,9114743589743589;47,39666666666666;52,0;1,5333333333333334
28776;A;1;20,0;20,0;12,0;0,7378888888888887;55,341666666666654;75,0;1,5333333333333334
28776;A;2;20,0;20,0;8,0;0,8869854036341972;33,08455555555555;37,3;1,5333333333333334
28776;A;4;20,0;20,0;9,0;0,6600320512820511;34,32166666666666;52,0;1,5333333333333334
28776;A;5;20,0;20,0;10,0;0,8255448717948718;42,928333333333335;52,0;1,5333333333333334
